timestamp,station,borough,ridership,transfers,hour
2026-04-02 04:00:00,Avenue J (Q),Brooklyn,1,0,4
2026-04-02 04:00:00,"Briarwood (E,F)",Queens,2,0,4
2026-04-02 04:00:00,Cathedral Pkwy (110 St) (1),Manhattan,12,0,4
2026-04-02 04:00:00,Canal St (1),Manhattan,8,0,4
2026-04-02 04:00:00,"Jackson Av (2,5)",Bronx,1,0,4
2026-04-02 04:00:00,Avenue P (F),Brooklyn,2,0,4
2026-04-02 04:00:00,"34 St-Penn Station (1,2,3)",Manhattan,8,0,4
2026-04-02 04:00:00,Woodlawn (4),Bronx,54,10,4
2026-04-02 04:00:00,"135 St (2,3)",Manhattan,42,3,4
2026-04-02 04:00:00,Avenue H (Q),Brooklyn,1,0,4
2026-04-02 04:00:00,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,8,0,4
2026-04-02 04:00:00,20 Av (D),Brooklyn,4,0,4
2026-04-02 04:00:00,"75 St-Elderts Ln (J,Z)",Queens,4,0,4
2026-04-02 04:00:00,"Myrtle Av (M,J,Z)",Brooklyn,5,0,4
2026-04-02 04:00:00,"Cathedral Pkwy (110 St) (C,B)",Manhattan,5,0,4
2026-04-02 04:00:00,80 St (A),Queens,2,0,4
2026-04-02 04:00:00,2 Av (F),Manhattan,2,0,4
2026-04-02 04:00:00,Greenpoint Av (G),Brooklyn,4,0,4
2026-04-02 04:00:00,Burnside Av (4),Bronx,5,0,4
2026-04-02 04:00:00,"Broadway (N,W)",Queens,22,0,4
2026-04-02 04:00:00,"Bowling Green (4,5)",Manhattan,2,1,4
2026-04-02 04:00:00,Avenue H (Q),Brooklyn,2,0,4
2026-04-02 04:00:00,"34 St-Penn Station (A,C,E)",Manhattan,69,1,4
2026-04-02 04:00:00,Van Siclen Av (C),Brooklyn,4,0,4
2026-04-02 04:00:00,"E 180 St (2,5)",Bronx,4,1,4
2026-04-02 04:00:00,Parkside Av (Q),Brooklyn,3,0,4
2026-04-02 04:00:00,Avenue J (Q),Brooklyn,25,1,4
2026-04-02 04:00:00,Fort Hamilton Pkwy (D),Brooklyn,1,0,4
2026-04-02 04:00:00,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",Manhattan,23,0,4
2026-04-02 04:00:00,"Chauncey St (J,Z)",Brooklyn,11,1,4
2026-04-02 04:00:00,Van Siclen Av (C),Brooklyn,1,0,4
2026-04-02 04:00:00,Elder Av (6),Bronx,5,0,4
2026-04-02 04:00:00,"Bowling Green (4,5)",Manhattan,2,0,4
2026-04-02 04:00:00,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,3,0,4
2026-04-02 04:00:00,1 Av (L),Manhattan,1,0,4
2026-04-02 04:00:00,Beach 67 St (A),Queens,1,0,4
2026-04-02 04:00:00,"23 St (F,M)",Manhattan,2,0,4
2026-04-02 04:00:00,Avenue N (F),Brooklyn,1,0,4
2026-04-02 04:00:00,238 St (1),Bronx,5,0,4
2026-04-02 04:00:00,50 St (1),Manhattan,1,0,4
2026-04-02 04:00:00,Hunts Point Av (6),Bronx,2,0,4
2026-04-02 04:00:00,110 St (6),Manhattan,6,0,4
2026-04-02 04:00:00,Wakefield-241 St (2),Bronx,6,0,4
2026-04-02 04:00:00,"Gun Hill Rd (2,5)",Bronx,6,1,4
2026-04-02 04:00:00,"Jackson Av (2,5)",Bronx,32,0,4
2026-04-02 04:00:00,9 Av (D),Brooklyn,2,0,4
2026-04-02 04:00:00,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,2,0,4
2026-04-02 04:00:00,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,26,0,4
2026-04-02 04:00:00,Fresh Pond Rd (M),Queens,2,0,4
2026-04-02 04:00:00,"High St (A,C)",Brooklyn,2,0,4
2026-04-02 04:00:00,"Lexington Av/63 St (M,Q)",Manhattan,9,5,4
2026-04-02 04:00:00,Jamaica-179 St (F),Queens,253,136,4
2026-04-02 04:00:00,Sutphin Blvd (F),Queens,35,3,4
2026-04-02 04:00:00,"Queens Plaza (E,F,R)",Queens,2,0,4
2026-04-02 04:00:00,23 St (1),Manhattan,6,0,4
2026-04-02 04:00:00,"Hoyt St (2,3)",Brooklyn,4,0,4
2026-04-02 04:00:00,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,4,0,4
2026-04-02 04:00:00,"Franklin Av (C,S)",Brooklyn,13,0,4
2026-04-02 04:00:00,"49 St (N,R,W)",Manhattan,1,0,4
2026-04-02 04:00:00,Livonia Av (L),Brooklyn,1,0,4
2026-04-02 04:00:00,"23 St (C,E)",Manhattan,3,0,4
2026-04-02 04:00:00,Kingston-Throop Avs (C),Brooklyn,1,0,4
2026-04-02 04:00:00,Rockaway Blvd (A),Queens,3,0,4
2026-04-02 04:00:00,"Fordham Rd (B,D)",Bronx,2,0,4
2026-04-02 04:00:00,"15 St-Prospect Park (F,G)",Brooklyn,2,0,4
2026-04-02 04:00:00,Avenue X (F),Brooklyn,5,0,4
2026-04-02 04:00:00,Buhre Av (6),Bronx,1,0,4
2026-04-02 04:00:00,Parkchester (6),Bronx,11,0,4
2026-04-02 04:00:00,"125 St (4,5,6)",Manhattan,1,0,4
2026-04-02 04:00:00,"233 St (2,5)",Bronx,30,0,4
2026-04-02 04:00:00,111 St (7),Queens,10,1,4
2026-04-02 04:00:00,72 St (Q),Manhattan,2,0,4
2026-04-02 04:00:00,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,1,0,4
2026-04-02 04:00:00,86 St (N),Brooklyn,2,0,4
2026-04-02 04:00:00,"104 St (J,Z)",Queens,4,0,4
2026-04-02 04:00:00,"Astoria-Ditmars Blvd (N,W)",Queens,38,0,4
2026-04-02 04:00:00,Rockaway Blvd (A),Queens,8,0,4
2026-04-02 04:00:00,"Astoria Blvd (N,W)",Queens,2,0,4
2026-04-02 04:00:00,238 St (1),Bronx,1,0,4
2026-04-02 04:00:00,"96 St (1,2,3)",Manhattan,2,0,4
2026-04-02 04:00:00,"59 St (N,R)",Brooklyn,9,0,4
2026-04-02 04:00:00,"Sterling St (2,5)",Brooklyn,3,0,4
2026-04-02 04:00:00,"Winthrop St (2,5)",Brooklyn,1,0,4
2026-04-02 04:00:00,"57 St-7 Av (N,Q,R,W)",Manhattan,1,0,4
2026-04-02 04:00:00,170 St (4),Bronx,1,0,4
2026-04-02 04:00:00,"Flatbush Av-Brooklyn College (2,5)",Brooklyn,7,0,4
2026-04-02 04:00:00,"Jackson Av (2,5)",Bronx,5,0,4
2026-04-02 04:00:00,231 St (1),Bronx,3,0,4
2026-04-02 04:00:00,176 St (4),Bronx,1,0,4
2026-04-02 04:00:00,Pelham Pkwy (5),Bronx,7,1,4
2026-04-02 04:00:00,"Bergen St (F,G)",Brooklyn,1,0,4
2026-04-02 04:00:00,Avenue U (N),Brooklyn,19,3,4
2026-04-02 04:00:00,18 Av (D),Brooklyn,2,0,4
2026-04-02 05:00:00,71 St (D),Brooklyn,4,0,5
2026-04-02 05:00:00,191 St (1),Manhattan,139,0,5
2026-04-02 05:00:00,"46 St (M,R)",Queens,4,0,5
2026-04-02 05:00:00,"8 St-NYU (R,W)",Manhattan,1,0,5
2026-04-02 05:00:00,"182-183 Sts (B,D)",Bronx,1,0,5
2026-04-02 05:00:00,Classon Av (G),Brooklyn,1,0,5
2026-04-02 05:00:00,Dyckman St (1),Manhattan,1,0,5
2026-04-02 05:00:00,"96 St (1,2,3)",Manhattan,11,0,5
2026-04-02 05:00:00,77 St (R),Brooklyn,2,0,5
2026-04-02 05:00:00,Mosholu Pkwy (4),Bronx,1,0,5
2026-04-02 05:00:00,Mt Eden Av (4),Bronx,8,0,5
2026-04-02 05:00:00,"138 St-Grand Concourse (4,5)",Bronx,1,0,5
2026-04-02 05:00:00,"125 St (4,5,6)",Manhattan,14,2,5
2026-04-02 05:00:00,"174 St (2,5)",Bronx,6,0,5
2026-04-02 05:00:00,79 St (D),Brooklyn,172,1,5
2026-04-02 05:00:00,"121 St (J,Z)",Queens,60,4,5
2026-04-02 05:00:00,"57 St-7 Av (N,Q,R,W)",Manhattan,9,0,5
2026-04-02 05:00:00,Atlantic Av (L),Brooklyn,1,0,5
2026-04-02 05:00:00,181 St (A),Manhattan,5,0,5
2026-04-02 05:00:00,111 St (A),Queens,81,9,5
2026-04-02 05:00:00,"Bedford Park Blvd (B,D)",Bronx,14,0,5
2026-04-02 05:00:00,"Lexington Av/63 St (M,Q)",Manhattan,37,17,5
2026-04-02 05:00:00,Avenue N (F),Brooklyn,3,0,5
2026-04-02 05:00:00,Sutphin Blvd (F),Queens,3,0,5
2026-04-02 05:00:00,137 St-City College (1),Manhattan,6,0,5
2026-04-02 05:00:00,"34 St-Penn Station (1,2,3)",Manhattan,9,0,5
2026-04-02 05:00:00,"36 St (D,N,R)",Brooklyn,143,11,5
2026-04-02 05:00:00,Rector St (1),Manhattan,1,0,5
2026-04-02 05:00:00,E 149 St (6),Bronx,18,0,5
2026-04-02 05:00:00,"Jackson Av (2,5)",Bronx,5,0,5
2026-04-02 05:00:00,55 St (D),Brooklyn,16,0,5
2026-04-02 05:00:00,"104 St (J,Z)",Queens,3,0,5
2026-04-02 05:00:00,"57 St-7 Av (N,Q,R,W)",Manhattan,2,0,5
2026-04-02 05:00:00,Seneca Av (M),Queens,5,0,5
2026-04-02 05:00:00,"145 St (A,C,B,D)",Manhattan,7,0,5
2026-04-02 05:00:00,Kingston-Throop Avs (C),Brooklyn,3,0,5
2026-04-02 05:00:00,"DeKalb Av (B,Q,R)",Brooklyn,102,27,5
2026-04-02 05:00:00,"Northern Blvd (M,R)",Queens,10,4,5
2026-04-02 05:00:00,Myrtle-Willoughby Avs (G),Brooklyn,51,3,5
2026-04-02 05:00:00,Saratoga Av (3),Brooklyn,13,0,5
2026-04-02 05:00:00,"Broadway (N,W)",Queens,12,0,5
2026-04-02 05:00:00,"West Farms Sq-E Tremont Av (2,5)",Bronx,91,8,5
2026-04-02 05:00:00,Mets-Willets Point (7),Queens,45,2,5
2026-04-02 05:00:00,"14 St/6 Av (1,2,3,L,F,M)",Manhattan,12,0,5
2026-04-02 05:00:00,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,5,2,5
2026-04-02 05:00:00,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,64,25,5
2026-04-02 05:00:00,Central Av (M),Brooklyn,4,0,5
2026-04-02 05:00:00,Park Pl (S),Brooklyn,1,0,5
2026-04-02 05:00:00,88 St (A),Queens,6,0,5
2026-04-02 05:00:00,"Astoria Blvd (N,W)",Queens,4,1,5
2026-04-02 05:00:00,"Kingsbridge Rd (B,D)",Bronx,1,0,5
2026-04-02 05:00:00,"167 St (B,D)",Bronx,172,14,5
2026-04-02 05:00:00,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,90,66,5
2026-04-02 05:00:00,50 St (1),Manhattan,2,0,5
2026-04-02 05:00:00,Morrison Av-Soundview (6),Bronx,5,1,5
2026-04-02 05:00:00,"Bowling Green (4,5)",Manhattan,5,2,5
2026-04-02 05:00:00,"Prospect Av (2,5)",Bronx,1,0,5
2026-04-02 05:00:00,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,3,0,5
2026-04-02 05:00:00,Bay Pkwy (N),Brooklyn,4,0,5
2026-04-02 05:00:00,Cleveland St (J),Brooklyn,2,0,5
2026-04-02 05:00:00,"57 St-7 Av (N,Q,R,W)",Manhattan,3,0,5
2026-04-02 05:00:00,"Nostrand Av (A,C)",Brooklyn,15,3,5
2026-04-02 05:00:00,"46 St (M,R)",Queens,147,0,5
2026-04-02 05:00:00,"Steinway St (M,R)",Queens,115,8,5
2026-04-02 05:00:00,Van Siclen Av (3),Brooklyn,5,0,5
2026-04-02 05:00:00,New Lots Av (3),Brooklyn,12,2,5
2026-04-02 05:00:00,46 St-Bliss St (7),Queens,273,9,5
2026-04-02 05:00:00,"Brighton Beach (B,Q)",Brooklyn,13,0,5
2026-04-02 05:00:00,"161 St-Yankee Stadium (4,B,D)",Bronx,406,69,5
2026-04-02 05:00:00,"4 Av-9 St (F,G,R)",Brooklyn,5,1,5
2026-04-02 05:00:00,18 Av (D),Brooklyn,3,0,5
2026-04-02 05:00:00,Lafayette Av (C),Brooklyn,1,0,5
2026-04-02 05:00:00,Beach 60 St (A),Queens,3,0,5
2026-04-02 05:00:00,Avenue P (F),Brooklyn,1,0,5
2026-04-02 05:00:00,183 St (4),Bronx,9,0,5
2026-04-02 05:00:00,Wakefield-241 St (2),Bronx,6,0,5
2026-04-02 05:00:00,"174 St (2,5)",Bronx,23,2,5
2026-04-02 05:00:00,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,2,0,5
2026-04-02 05:00:00,Fort Hamilton Pkwy (N),Brooklyn,108,0,5
2026-04-02 05:00:00,Inwood-207 St (A),Manhattan,112,17,5
2026-04-02 05:00:00,163 St-Amsterdam Av (C),Manhattan,2,0,5
2026-04-02 05:00:00,Ralph Av (C),Brooklyn,2,0,5
2026-04-02 05:00:00,"155 St (B,D)",Manhattan,14,0,5
2026-04-02 05:00:00,Roosevelt Island (M),Manhattan,7,0,5
2026-04-02 05:00:00,116 St-Columbia University (1),Manhattan,1,0,5
2026-04-02 05:00:00,"Nevins St (2,3,4,5)",Brooklyn,2,0,5
2026-04-02 05:00:00,"Beverly Rd (2,5)",Brooklyn,1,0,5
2026-04-02 05:00:00,"Gun Hill Rd (2,5)",Bronx,4,0,5
2026-04-02 05:00:00,"Burke Av (2,5)",Bronx,5,0,5
2026-04-02 05:00:00,"Sheepshead Bay (B,Q)",Brooklyn,11,1,5
2026-04-02 05:00:00,New Lots Av (L),Brooklyn,5,0,5
2026-04-02 05:00:00,"Kingsbridge Rd (B,D)",Bronx,25,3,5
2026-04-02 05:00:00,2 Av (F),Manhattan,10,0,5
2026-04-02 05:00:00,Jamaica-179 St (F),Queens,19,0,5
2026-04-02 05:00:00,Jamaica-179 St (F),Queens,16,6,5
2026-04-02 05:00:00,238 St (1),Bronx,2,0,5
2026-04-02 05:00:00,145 St (1),Manhattan,125,1,5
2026-04-02 05:00:00,Westchester Sq-E Tremont Av (6),Bronx,1,0,5
2026-04-02 05:00:00,"219 St (2,5)",Bronx,7,0,5
2026-04-02 05:00:00,"174 St (2,5)",Bronx,6,0,5
2026-04-02 05:00:00,103 St-Corona Plaza (7),Queens,13,0,5
2026-04-02 05:00:00,"59 St-Columbus Circle (1,A,C,B,D)",Manhattan,4,0,5
2026-04-02 05:00:00,"Canal St (6,J,Z,N,Q,R,W)",Manhattan,2,0,5
2026-04-02 05:00:00,"Whitehall St-South Ferry (1,R,W)",Manhattan,10,7,5
2026-04-02 05:00:00,"Hewes St (M,J)",Brooklyn,5,0,5
2026-04-02 05:00:00,York St (F),Brooklyn,3,0,5
2026-04-02 05:00:00,"30 Av (N,W)",Queens,6,2,5
2026-04-02 05:00:00,"30 Av (N,W)",Queens,3,1,5
2026-04-02 05:00:00,137 St-City College (1),Manhattan,8,0,5
2026-04-02 05:00:00,"Nevins St (2,3,4,5)",Brooklyn,2,1,5
2026-04-02 05:00:00,Bay Ridge Av (R),Brooklyn,5,0,5
2026-04-02 05:00:00,"7 Av (B,Q)",Brooklyn,2,0,5
2026-04-02 05:00:00,Mets-Willets Point (7),Queens,2,0,5
2026-04-02 05:00:00,111 St (7),Queens,2,0,5
2026-04-02 05:00:00,Junction Blvd (7),Queens,31,2,5
2026-04-02 05:00:00,"Astoria-Ditmars Blvd (N,W)",Queens,1,0,5
2026-04-02 05:00:00,1 Av (L),Manhattan,3,0,5
2026-04-02 05:00:00,163 St-Amsterdam Av (C),Manhattan,1,0,5
2026-04-02 05:00:00,"Astoria Blvd (N,W)",Queens,10,0,5
2026-04-02 05:00:00,Far Rockaway-Mott Av (A),Queens,4,0,5
2026-04-02 05:00:00,"182-183 Sts (B,D)",Bronx,11,0,5
2026-04-02 05:00:00,Avenue X (F),Brooklyn,53,5,5
2026-04-02 05:00:00,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,57,35,5
2026-04-02 05:00:00,Jamaica-Van Wyck (E),Queens,2,0,5
2026-04-02 05:00:00,Cypress Av (6),Bronx,1,0,5
2026-04-02 05:00:00,"Jackson Av (2,5)",Bronx,3,0,5
2026-04-02 05:00:00,Mets-Willets Point (7),Queens,10,0,5
2026-04-02 05:00:00,Avenue M (Q),Brooklyn,60,2,5
2026-04-02 05:00:00,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,1,0,5
2026-04-02 05:00:00,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,4,1,5
2026-04-02 05:00:00,Bay Pkwy (D),Brooklyn,13,1,5
2026-04-02 05:00:00,Kings Hwy (N),Brooklyn,7,0,5
2026-04-02 05:00:00,DeKalb Av (L),Brooklyn,6,0,5
2026-04-02 05:00:00,Aqueduct Racetrack (A),Queens,5,0,5
2026-04-02 05:00:00,"Rockaway Park-Beach 116 St (A,S)",Queens,4,0,5
2026-04-02 05:00:00,116 St-Columbia University (1),Manhattan,1,0,5
2026-04-02 05:00:00,"Chambers St (1,2,3)",Manhattan,5,0,5
2026-04-02 05:00:00,Junius St (3),Brooklyn,26,3,5
2026-04-02 05:00:00,"Newkirk Av-Little Haiti (2,5)",Brooklyn,156,9,5
2026-04-02 05:00:00,116 St (6),Manhattan,2,0,5
2026-04-02 05:00:00,"Prospect Park (B,Q,S)",Brooklyn,15,0,5
2026-04-02 05:00:00,"Freeman St (2,5)",Bronx,7,0,5
2026-04-02 05:00:00,"110 St-Malcolm X Plaza (2,3)",Manhattan,4,0,5
2026-04-02 05:00:00,"110 St-Malcolm X Plaza (2,3)",Manhattan,1,0,5
2026-04-02 05:00:00,82 St-Jackson Hts (7),Queens,16,0,5
2026-04-02 05:00:00,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,1203,440,5
2026-04-02 05:00:00,"Woodhaven Blvd (J,Z)",Queens,4,2,5
2026-04-02 05:00:00,1 Av (L),Manhattan,4,0,5
2026-04-02 05:00:00,Bushwick Av-Aberdeen St (L),Brooklyn,2,0,5
2026-04-02 05:00:00,"Euclid Av (A,C)",Brooklyn,18,1,5
2026-04-02 05:00:00,111 St (A),Queens,1,0,5
2026-04-02 05:00:00,"Fort Hamilton Pkwy (F,G)",Brooklyn,1,0,5
2026-04-02 05:00:00,Van Cortlandt Park-242 St (1),Bronx,5,0,5
2026-04-02 05:00:00,53 St (R),Brooklyn,14,1,5
2026-04-02 05:00:00,"Winthrop St (2,5)",Brooklyn,1,0,5
2026-04-02 05:00:00,167 St (4),Bronx,231,13,5
2026-04-02 05:00:00,28 St (6),Manhattan,4,0,5
2026-04-02 05:00:00,"Bowling Green (4,5)",Manhattan,7,5,5
2026-04-02 05:00:00,"161 St-Yankee Stadium (4,B,D)",Bronx,52,10,5
2026-04-02 05:00:00,"59 St-Columbus Circle (1,A,C,B,D)",Manhattan,113,2,5
2026-04-02 05:00:00,Bay Pkwy (N),Brooklyn,1,0,5
2026-04-02 05:00:00,Inwood-207 St (A),Manhattan,11,0,5
2026-04-02 05:00:00,104 St (A),Queens,62,0,5
2026-04-02 05:00:00,Howard Beach-JFK Airport (A),Queens,45,2,5
2026-04-02 05:00:00,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,20,11,5
2026-04-02 05:00:00,145 St (1),Manhattan,6,0,5
2026-04-02 05:00:00,"72 St (1,2,3)",Manhattan,1,0,5
2026-04-02 05:00:00,Mt Eden Av (4),Bronx,105,0,5
2026-04-02 05:00:00,Flushing-Main St (7),Queens,25,15,5
2026-04-02 05:00:00,"Brighton Beach (B,Q)",Brooklyn,24,0,5
2026-04-02 05:00:00,"161 St-Yankee Stadium (4,B,D)",Bronx,8,0,5
2026-04-02 05:00:00,Fort Hamilton Pkwy (N),Brooklyn,15,0,5
2026-04-02 05:00:00,"Crescent St (J,Z)",Brooklyn,9,0,5
2026-04-02 05:00:00,Atlantic Av (L),Brooklyn,2,0,5
2026-04-02 05:00:00,155 St (C),Manhattan,6,1,5
2026-04-02 05:00:00,"125 St (A,C,B,D)",Manhattan,11,0,5
2026-04-02 05:00:00,"High St (A,C)",Brooklyn,8,0,5
2026-04-02 05:00:00,57 St (M),Manhattan,13,0,5
2026-04-02 05:00:00,Kings Hwy (F),Brooklyn,1,0,5
2026-04-02 05:00:00,"DeKalb Av (B,Q,R)",Brooklyn,7,0,5
2026-04-02 05:00:00,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,37,0,5
2026-04-02 05:00:00,Van Cortlandt Park-242 St (1),Bronx,1,0,5
2026-04-02 05:00:00,"96 St (1,2,3)",Manhattan,1,0,5
2026-04-02 05:00:00,"Crown Hts-Utica Av (3,4)",Brooklyn,5,0,5
2026-04-02 05:00:00,"59 St (N,R)",Brooklyn,5,0,5
2026-04-02 05:00:00,New Lots Av (3),Brooklyn,13,4,5
2026-04-02 05:00:00,Mosholu Pkwy (4),Bronx,187,10,5
2026-04-02 05:00:00,77 St (6),Manhattan,4,0,5
2026-04-02 05:00:00,"174 St (2,5)",Bronx,7,0,5
2026-04-02 05:00:00,"3 Av-149 St (2,5)",Bronx,8,0,5
2026-04-02 05:00:00,90 St-Elmhurst Av (7),Queens,8,0,5
2026-04-02 05:00:00,52 St (7),Queens,1,0,5
2026-04-02 05:00:00,"Brighton Beach (B,Q)",Brooklyn,4,0,5
2026-04-02 05:00:00,"14 St/6 Av (1,2,3,L,F,M)",Manhattan,1,0,5
2026-04-02 05:00:00,18 Av (N),Brooklyn,1,0,5
2026-04-02 05:00:00,"Flushing Av (M,J)",Brooklyn,2,0,5
2026-04-02 05:00:00,Forest Av (M),Queens,149,12,5
2026-04-02 05:00:00,Canarsie-Rockaway Pkwy (L),Brooklyn,1,0,5
2026-04-02 05:00:00,"96 St (C,B)",Manhattan,1,0,5
2026-04-02 05:00:00,"Canal St (A,C,E)",Manhattan,1,0,5
2026-04-02 05:00:00,"Beach 105 St (A,S)",Queens,9,0,5
2026-04-02 05:00:00,2 Av (F),Manhattan,3,0,5
2026-04-02 05:00:00,Avenue P (F),Brooklyn,68,0,5
2026-04-02 05:00:00,Greenpoint Av (G),Brooklyn,2,0,5
2026-04-02 05:00:00,23 St (1),Manhattan,22,0,5
2026-04-02 05:00:00,Kingston Av (3),Brooklyn,43,1,5
2026-04-02 05:00:00,Fordham Rd (4),Bronx,4,0,5
2026-04-02 05:00:00,"E 180 St (2,5)",Bronx,22,0,5
2026-04-02 05:00:00,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,22,2,5
2026-04-02 05:00:00,"14 St/8 Av (A,C,E,L)",Manhattan,17,0,5
2026-04-02 05:00:00,163 St-Amsterdam Av (C),Manhattan,5,0,5
2026-04-02 05:00:00,"Bedford Park Blvd (B,D)",Bronx,9,0,5
2026-04-02 05:00:00,21 St (G),Queens,1,1,5
2026-04-02 05:00:00,137 St-City College (1),Manhattan,8,0,5
2026-04-02 05:00:00,Bedford Park Blvd-Lehman College (4),Bronx,9,1,5
2026-04-02 05:00:00,33 St-Rawson St (7),Queens,9,0,5
2026-04-02 05:00:00,"14 St-Union Sq (4,5,6,L,N,Q,R,W)",Manhattan,10,0,5
2026-04-02 05:00:00,"Van Siclen Av (J,Z)",Brooklyn,6,0,5
2026-04-02 05:00:00,Halsey St (J),Brooklyn,5,0,5
2026-04-02 05:00:00,"28 St (R,W)",Manhattan,3,0,5
2026-04-02 05:00:00,East 105 St (L),Brooklyn,1,0,5
2026-04-02 05:00:00,Liberty Av (C),Brooklyn,4,0,5
2026-04-02 05:00:00,Aqueduct Racetrack (A),Queens,1,0,5
2026-04-02 05:00:00,Beach 60 St (A),Queens,40,1,5
2026-04-02 05:00:00,21 St-Queensbridge (M),Queens,3,0,5
2026-04-02 05:00:00,86 St (1),Manhattan,2,0,5
2026-04-02 05:00:00,50 St (1),Manhattan,2,0,5
2026-04-02 05:00:00,Hunts Point Av (6),Bronx,223,15,5
2026-04-02 05:00:00,"233 St (2,5)",Bronx,96,7,5
2026-04-02 05:00:00,"Bronx Park East (2,5)",Bronx,1,0,5
2026-04-02 05:00:00,90 St-Elmhurst Av (7),Queens,16,0,5
2026-04-02 05:00:00,"Newkirk Plaza (B,Q)",Brooklyn,128,18,5
2026-04-02 05:00:00,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,4,0,5
2026-04-02 05:00:00,Bay 50 St (D),Brooklyn,4,0,5
2026-04-02 05:00:00,18 Av (N),Brooklyn,108,3,5
2026-04-02 05:00:00,Bedford Av (L),Brooklyn,1,0,5
2026-04-02 05:00:00,Shepherd Av (C),Brooklyn,3,0,5
2026-04-02 05:00:00,"182-183 Sts (B,D)",Bronx,11,0,5
2026-04-02 05:00:00,"Tremont Av (B,D)",Bronx,1,0,5
2026-04-02 05:00:00,"30 Av (N,W)",Queens,1,1,5
2026-04-02 05:00:00,"Hoyt St (2,3)",Brooklyn,14,3,5
2026-04-02 05:00:00,Junius St (3),Brooklyn,5,1,5
2026-04-02 05:00:00,Parkchester (6),Bronx,33,10,5
2026-04-02 05:00:00,Mt Eden Av (4),Bronx,15,0,5
2026-04-02 05:00:00,28 St (6),Manhattan,1,0,5
2026-04-02 05:00:00,"Church Av (B,Q)",Brooklyn,1,0,5
2026-04-02 05:00:00,"116 St (2,3)",Manhattan,62,9,5
2026-04-02 05:00:00,"Newkirk Plaza (B,Q)",Brooklyn,6,0,5
2026-04-02 05:00:00,East 105 St (L),Brooklyn,6,0,5
2026-04-02 05:00:00,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,3,0,5
2026-04-02 05:00:00,"7 Av (F,G)",Brooklyn,35,2,5
2026-04-02 05:00:00,Dyckman St (1),Manhattan,108,0,5
2026-04-02 05:00:00,137 St-City College (1),Manhattan,3,0,5
2026-04-02 05:00:00,Christopher St-Stonewall (1),Manhattan,22,0,5
2026-04-02 05:00:00,Junius St (3),Brooklyn,1,0,5
2026-04-02 05:00:00,40 St-Lowery St (7),Queens,2,0,5
2026-04-02 05:00:00,Neck Rd (Q),Brooklyn,2,0,5
2026-04-02 05:00:00,"14 St/8 Av (A,C,E,L)",Manhattan,3,1,5
2026-04-02 05:00:00,"Canal St (6,J,Z,N,Q,R,W)",Manhattan,4,0,5
2026-04-02 05:00:00,Cleveland St (J),Brooklyn,4,0,5
2026-04-02 05:00:00,Halsey St (J),Brooklyn,3,0,5
2026-04-02 05:00:00,Dyckman St (A),Manhattan,1,0,5
2026-04-02 05:00:00,Howard Beach-JFK Airport (A),Queens,5,0,5
2026-04-02 05:00:00,"Kingsbridge Rd (B,D)",Bronx,2,0,5
2026-04-02 05:00:00,"Briarwood (E,F)",Queens,11,0,5
2026-04-02 05:00:00,181 St (1),Manhattan,173,25,5
2026-04-02 05:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,15,2,5
2026-04-02 05:00:00,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",Manhattan,2280,58,5
2026-04-02 05:00:00,"49 St (N,R,W)",Manhattan,2,0,5
2026-04-02 05:00:00,Forest Av (M),Queens,5,0,5
2026-04-02 05:00:00,Grant Av (A),Brooklyn,5,0,5
2026-04-02 05:00:00,Rockaway Blvd (A),Queens,8,0,5
2026-04-02 05:00:00,Beach 36 St (A),Queens,1,0,5
2026-04-02 05:00:00,Parsons Blvd (F),Queens,6,0,5
2026-04-02 05:00:00,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,2,1,5
2026-04-02 05:00:00,170 St (4),Bronx,23,3,5
